,Date,Country,NewConfirmed,NewDeaths
18510,2020-03-26,Togo,5.0,0.0
18511,2020-03-27,Togo,1.0,0.0
18512,2020-03-28,Togo,1.0,1.0
18513,2020-03-29,Togo,3.0,0.0
18514,2020-03-30,Togo,2.0,0.0
18515,2020-03-31,Togo,4.0,0.0
18516,2020-04-01,Togo,0.0,0.0
18517,2020-04-02,Togo,2.0,1.0
18518,2020-04-03,Togo,3.0,0.0
18519,2020-04-04,Togo,1.0,1.0
18520,2020-04-05,Togo,1.0,0.0
18521,2020-04-06,Togo,3.0,0.0
18522,2019-12-31,Trinidad and Tobago,,
18523,2020-01-01,Trinidad and Tobago,,
18524,2020-01-02,Trinidad and Tobago,,
18525,2020-01-03,Trinidad and Tobago,,
18526,2020-01-04,Trinidad and Tobago,,
18527,2020-01-05,Trinidad and Tobago,,
18528,2020-01-06,Trinidad and Tobago,,
18529,2020-01-07,Trinidad and Tobago,,
18530,2020-01-08,Trinidad and Tobago,,
18531,2020-01-09,Trinidad and Tobago,,
18532,2020-01-10,Trinidad and Tobago,,
18533,2020-01-11,Trinidad and Tobago,,
18534,2020-01-12,Trinidad and Tobago,,
18535,2020-01-13,Trinidad and Tobago,,
18536,2020-01-14,Trinidad and Tobago,,
18537,2020-01-15,Trinidad and Tobago,,
18538,2020-01-16,Trinidad and Tobago,,
18539,2020-01-17,Trinidad and Tobago,,
18540,2020-01-18,Trinidad and Tobago,,
18541,2020-01-19,Trinidad and Tobago,,
18542,2020-01-20,Trinidad and Tobago,,
18543,2020-01-21,Trinidad and Tobago,,
18544,2020-01-22,Trinidad and Tobago,,
18545,2020-01-23,Trinidad and Tobago,,
18546,2020-01-24,Trinidad and Tobago,,
18547,2020-01-25,Trinidad and Tobago,,
18548,2020-01-26,Trinidad and Tobago,,
18549,2020-01-27,Trinidad and Tobago,,
18550,2020-01-28,Trinidad and Tobago,,
18551,2020-01-29,Trinidad and Tobago,,
18552,2020-01-30,Trinidad and Tobago,,
18553,2020-01-31,Trinidad and Tobago,,
18554,2020-02-01,Trinidad and Tobago,,
18555,2020-02-02,Trinidad and Tobago,,
18556,2020-02-03,Trinidad and Tobago,,
18557,2020-02-04,Trinidad and Tobago,,
18558,2020-02-05,Trinidad and Tobago,,
18559,2020-02-06,Trinidad and Tobago,,
18560,2020-02-07,Trinidad and Tobago,,
18561,2020-02-08,Trinidad and Tobago,,
18562,2020-02-09,Trinidad and Tobago,,
18563,2020-02-10,Trinidad and Tobago,,
18564,2020-02-11,Trinidad and Tobago,,
18565,2020-02-12,Trinidad and Tobago,,
18566,2020-02-13,Trinidad and Tobago,,
18567,2020-02-14,Trinidad and Tobago,,
18568,2020-02-15,Trinidad and Tobago,,
18569,2020-02-16,Trinidad and Tobago,,
18570,2020-02-17,Trinidad and Tobago,,
18571,2020-02-18,Trinidad and Tobago,,
18572,2020-02-19,Trinidad and Tobago,,
18573,2020-02-20,Trinidad and Tobago,,
18574,2020-02-21,Trinidad and Tobago,,
18575,2020-02-22,Trinidad and Tobago,,
18576,2020-02-23,Trinidad and Tobago,,
18577,2020-02-24,Trinidad and Tobago,,
18578,2020-02-25,Trinidad and Tobago,,
18579,2020-02-26,Trinidad and Tobago,,
18580,2020-02-27,Trinidad and Tobago,,
18581,2020-02-28,Trinidad and Tobago,,
18582,2020-02-29,Trinidad and Tobago,,
18583,2020-03-01,Trinidad and Tobago,,
18584,2020-03-02,Trinidad and Tobago,,
18585,2020-03-03,Trinidad and Tobago,,
18586,2020-03-04,Trinidad and Tobago,,
18587,2020-03-05,Trinidad and Tobago,,
18588,2020-03-06,Trinidad and Tobago,,
18589,2020-03-07,Trinidad and Tobago,,
18590,2020-03-08,Trinidad and Tobago,,
18591,2020-03-09,Trinidad and Tobago,,
18592,2020-03-10,Trinidad and Tobago,,
18593,2020-03-11,Trinidad and Tobago,,
18594,2020-03-12,Trinidad and Tobago,,
18595,2020-03-13,Trinidad and Tobago,1.0,0.0
18596,2020-03-14,Trinidad and Tobago,1.0,0.0
18597,2020-03-15,Trinidad and Tobago,0.0,0.0
18598,2020-03-16,Trinidad and Tobago,2.0,0.0
18599,2020-03-17,Trinidad and Tobago,1.0,0.0
18600,2020-03-18,Trinidad and Tobago,2.0,0.0
18601,2020-03-19,Trinidad and Tobago,2.0,0.0
18602,2020-03-20,Trinidad and Tobago,0.0,0.0
18603,2020-03-21,Trinidad and Tobago,0.0,0.0
18604,2020-03-22,Trinidad and Tobago,40.0,0.0
18605,2020-03-23,Trinidad and Tobago,1.0,0.0
18606,2020-03-24,Trinidad and Tobago,1.0,0.0
18607,2020-03-25,Trinidad and Tobago,6.0,0.0
18608,2020-03-26,Trinidad and Tobago,3.0,1.0
18609,2020-03-27,Trinidad and Tobago,5.0,0.0
18610,2020-03-28,Trinidad and Tobago,1.0,1.0
18611,2020-03-29,Trinidad and Tobago,8.0,0.0
18612,2020-03-30,Trinidad and Tobago,4.0,1.0
18613,2020-03-31,Trinidad and Tobago,7.0,0.0
18614,2020-04-01,Trinidad and Tobago,2.0,0.0
18615,2020-04-02,Trinidad and Tobago,2.0,2.0
18616,2020-04-03,Trinidad and Tobago,8.0,1.0
18617,2020-04-04,Trinidad and Tobago,3.0,0.0
18618,2020-04-05,Trinidad and Tobago,3.0,0.0
18619,2020-04-06,Trinidad and Tobago,1.0,1.0
18620,2019-12-31,Tunisia,,
18621,2020-01-01,Tunisia,,
18622,2020-01-02,Tunisia,,
18623,2020-01-03,Tunisia,,
18624,2020-01-04,Tunisia,,
18625,2020-01-05,Tunisia,,
18626,2020-01-06,Tunisia,,
18627,2020-01-07,Tunisia,,
18628,2020-01-08,Tunisia,,
18629,2020-01-09,Tunisia,,
18630,2020-01-10,Tunisia,,
18631,2020-01-11,Tunisia,,
18632,2020-01-12,Tunisia,,
18633,2020-01-13,Tunisia,,
18634,2020-01-14,Tunisia,,
18635,2020-01-15,Tunisia,,
18636,2020-01-16,Tunisia,,
18637,2020-01-17,Tunisia,,
18638,2020-01-18,Tunisia,,
18639,2020-01-19,Tunisia,,
18640,2020-01-20,Tunisia,,
18641,2020-01-21,Tunisia,,
18642,2020-01-22,Tunisia,,
18643,2020-01-23,Tunisia,,
18644,2020-01-24,Tunisia,,
18645,2020-01-25,Tunisia,,
18646,2020-01-26,Tunisia,,
18647,2020-01-27,Tunisia,,
18648,2020-01-28,Tunisia,,
18649,2020-01-29,Tunisia,,
18650,2020-01-30,Tunisia,,
18651,2020-01-31,Tunisia,,
18652,2020-02-01,Tunisia,,
18653,2020-02-02,Tunisia,,
18654,2020-02-03,Tunisia,,
18655,2020-02-04,Tunisia,,
18656,2020-02-05,Tunisia,,
18657,2020-02-06,Tunisia,,
18658,2020-02-07,Tunisia,,
18659,2020-02-08,Tunisia,,
18660,2020-02-09,Tunisia,,
18661,2020-02-10,Tunisia,,
18662,2020-02-11,Tunisia,,
18663,2020-02-12,Tunisia,,
18664,2020-02-13,Tunisia,,
18665,2020-02-14,Tunisia,,
18666,2020-02-15,Tunisia,,
18667,2020-02-16,Tunisia,,
18668,2020-02-17,Tunisia,,
18669,2020-02-18,Tunisia,,
18670,2020-02-19,Tunisia,,
18671,2020-02-20,Tunisia,,
18672,2020-02-21,Tunisia,,
18673,2020-02-22,Tunisia,,
18674,2020-02-23,Tunisia,,
18675,2020-02-24,Tunisia,,
18676,2020-02-25,Tunisia,,
18677,2020-02-26,Tunisia,,
18678,2020-02-27,Tunisia,,
18679,2020-02-28,Tunisia,,
18680,2020-02-29,Tunisia,,
18681,2020-03-01,Tunisia,,
18682,2020-03-02,Tunisia,,
18683,2020-03-03,Tunisia,1.0,0.0
18684,2020-03-04,Tunisia,,
18685,2020-03-05,Tunisia,,
18686,2020-03-06,Tunisia,,
18687,2020-03-07,Tunisia,,
18688,2020-03-08,Tunisia,,
18689,2020-03-09,Tunisia,,
18690,2020-03-10,Tunisia,1.0,0.0
18691,2020-03-11,Tunisia,3.0,0.0
18692,2020-03-12,Tunisia,2.0,0.0
18693,2020-03-13,Tunisia,6.0,0.0
18694,2020-03-14,Tunisia,3.0,0.0
18695,2020-03-15,Tunisia,0.0,0.0
18696,2020-03-16,Tunisia,2.0,0.0
18697,2020-03-17,Tunisia,2.0,0.0
18698,2020-03-18,Tunisia,4.0,0.0
18699,2020-03-19,Tunisia,5.0,0.0
18700,2020-03-20,Tunisia,10.0,0.0
18701,2020-03-21,Tunisia,15.0,1.0
18702,2020-03-22,Tunisia,6.0,0.0
18703,2020-03-23,Tunisia,15.0,2.0
18704,2020-03-24,Tunisia,14.0,0.0
18705,2020-03-25,Tunisia,25.0,0.0
18706,2020-03-26,Tunisia,59.0,2.0
18707,2020-03-27,Tunisia,0.0,0.0
18708,2020-03-28,Tunisia,54.0,1.0
18709,2020-03-29,Tunisia,0.0,0.0
18710,2020-03-30,Tunisia,51.0,2.0
18711,2020-03-31,Tunisia,34.0,0.0
18712,2020-04-01,Tunisia,50.0,1.0
18713,2020-04-02,Tunisia,32.0,1.0
18714,2020-04-03,Tunisia,61.0,3.0
18715,2020-04-04,Tunisia,0.0,0.0
18716,2020-04-05,Tunisia,40.0,5.0
18717,2020-04-06,Tunisia,58.0,1.0
18718,2019-12-31,Turkey,,
18719,2020-01-01,Turkey,,
18720,2020-01-02,Turkey,,
18721,2020-01-03,Turkey,,
18722,2020-01-04,Turkey,,
18723,2020-01-05,Turkey,,
18724,2020-01-06,Turkey,,
18725,2020-01-07,Turkey,,
18726,2020-01-08,Turkey,,
18727,2020-01-09,Turkey,,
18728,2020-01-10,Turkey,,
18729,2020-01-11,Turkey,,
18730,2020-01-12,Turkey,,
18731,2020-01-13,Turkey,,
18732,2020-01-14,Turkey,,
18733,2020-01-15,Turkey,,
18734,2020-01-16,Turkey,,
18735,2020-01-17,Turkey,,
18736,2020-01-18,Turkey,,
18737,2020-01-19,Turkey,,
18738,2020-01-20,Turkey,,
18739,2020-01-21,Turkey,,
18740,2020-01-22,Turkey,,
18741,2020-01-23,Turkey,,
18742,2020-01-24,Turkey,,
18743,2020-01-25,Turkey,,
18744,2020-01-26,Turkey,,
18745,2020-01-27,Turkey,,
18746,2020-01-28,Turkey,,
18747,2020-01-29,Turkey,,
18748,2020-01-30,Turkey,,
18749,2020-01-31,Turkey,,
18750,2020-02-01,Turkey,,
18751,2020-02-02,Turkey,,
18752,2020-02-03,Turkey,,
18753,2020-02-04,Turkey,,
18754,2020-02-05,Turkey,,
18755,2020-02-06,Turkey,,
18756,2020-02-07,Turkey,,
18757,2020-02-08,Turkey,,
18758,2020-02-09,Turkey,,
18759,2020-02-10,Turkey,,
18760,2020-02-11,Turkey,,
18761,2020-02-12,Turkey,,
18762,2020-02-13,Turkey,,
18763,2020-02-14,Turkey,,
18764,2020-02-15,Turkey,,
18765,2020-02-16,Turkey,,
18766,2020-02-17,Turkey,,
18767,2020-02-18,Turkey,,
18768,2020-02-19,Turkey,,
18769,2020-02-20,Turkey,,
18770,2020-02-21,Turkey,,
18771,2020-02-22,Turkey,,
18772,2020-02-23,Turkey,,
18773,2020-02-24,Turkey,,
18774,2020-02-25,Turkey,,
18775,2020-02-26,Turkey,,
18776,2020-02-27,Turkey,,
18777,2020-02-28,Turkey,,
18778,2020-02-29,Turkey,,
18779,2020-03-01,Turkey,,
18780,2020-03-02,Turkey,,
18781,2020-03-03,Turkey,,
18782,2020-03-04,Turkey,,
18783,2020-03-05,Turkey,,
18784,2020-03-06,Turkey,,
18785,2020-03-07,Turkey,,
18786,2020-03-08,Turkey,,
18787,2020-03-09,Turkey,,
18788,2020-03-10,Turkey,,
18789,2020-03-11,Turkey,,
18790,2020-03-12,Turkey,1.0,0.0
18791,2020-03-13,Turkey,1.0,0.0
18792,2020-03-14,Turkey,,
18793,2020-03-15,Turkey,,
18794,2020-03-16,Turkey,16.0,0.0
18795,2020-03-17,Turkey,29.0,0.0
18796,2020-03-18,Turkey,51.0,0.0
18797,2020-03-19,Turkey,93.0,1.0
18798,2020-03-20,Turkey,168.0,3.0
18799,2020-03-21,Turkey,311.0,5.0
18800,2020-03-22,Turkey,277.0,12.0
18801,2020-03-23,Turkey,289.0,9.0
18802,2020-03-24,Turkey,293.0,7.0
18803,2020-03-25,Turkey,343.0,7.0
18804,2020-03-26,Turkey,561.0,15.0
18805,2020-03-27,Turkey,1196.0,16.0
18806,2020-03-28,Turkey,2069.0,17.0
18807,2020-03-29,Turkey,1704.0,16.0
18808,2020-03-30,Turkey,1815.0,23.0
18809,2020-03-31,Turkey,2318.0,37.0
18810,2020-04-01,Turkey,1996.0,46.0
18811,2020-04-02,Turkey,2148.0,63.0
18812,2020-04-03,Turkey,2456.0,79.0
18813,2020-04-04,Turkey,2786.0,69.0
18814,2020-04-05,Turkey,3013.0,76.0
18815,2020-04-06,Turkey,3135.0,73.0
18816,2019-12-31,Turks and Caicos Islands,,
18817,2020-01-01,Turks and Caicos Islands,,
18818,2020-01-02,Turks and Caicos Islands,,
18819,2020-01-03,Turks and Caicos Islands,,
18820,2020-01-04,Turks and Caicos Islands,,
18821,2020-01-05,Turks and Caicos Islands,,
18822,2020-01-06,Turks and Caicos Islands,,
18823,2020-01-07,Turks and Caicos Islands,,
18824,2020-01-08,Turks and Caicos Islands,,
18825,2020-01-09,Turks and Caicos Islands,,
18826,2020-01-10,Turks and Caicos Islands,,
18827,2020-01-11,Turks and Caicos Islands,,
18828,2020-01-12,Turks and Caicos Islands,,
18829,2020-01-13,Turks and Caicos Islands,,
18830,2020-01-14,Turks and Caicos Islands,,
18831,2020-01-15,Turks and Caicos Islands,,
18832,2020-01-16,Turks and Caicos Islands,,
18833,2020-01-17,Turks and Caicos Islands,,
18834,2020-01-18,Turks and Caicos Islands,,
18835,2020-01-19,Turks and Caicos Islands,,
18836,2020-01-20,Turks and Caicos Islands,,
18837,2020-01-21,Turks and Caicos Islands,,
18838,2020-01-22,Turks and Caicos Islands,,
18839,2020-01-23,Turks and Caicos Islands,,
18840,2020-01-24,Turks and Caicos Islands,,
18841,2020-01-25,Turks and Caicos Islands,,
18842,2020-01-26,Turks and Caicos Islands,,
18843,2020-01-27,Turks and Caicos Islands,,
18844,2020-01-28,Turks and Caicos Islands,,
18845,2020-01-29,Turks and Caicos Islands,,
18846,2020-01-30,Turks and Caicos Islands,,
18847,2020-01-31,Turks and Caicos Islands,,
18848,2020-02-01,Turks and Caicos Islands,,
18849,2020-02-02,Turks and Caicos Islands,,
18850,2020-02-03,Turks and Caicos Islands,,
18851,2020-02-04,Turks and Caicos Islands,,
18852,2020-02-05,Turks and Caicos Islands,,
18853,2020-02-06,Turks and Caicos Islands,,
18854,2020-02-07,Turks and Caicos Islands,,
18855,2020-02-08,Turks and Caicos Islands,,
18856,2020-02-09,Turks and Caicos Islands,,
18857,2020-02-10,Turks and Caicos Islands,,
18858,2020-02-11,Turks and Caicos Islands,,
18859,2020-02-12,Turks and Caicos Islands,,
18860,2020-02-13,Turks and Caicos Islands,,
18861,2020-02-14,Turks and Caicos Islands,,
18862,2020-02-15,Turks and Caicos Islands,,
18863,2020-02-16,Turks and Caicos Islands,,
18864,2020-02-17,Turks and Caicos Islands,,
18865,2020-02-18,Turks and Caicos Islands,,
18866,2020-02-19,Turks and Caicos Islands,,
18867,2020-02-20,Turks and Caicos Islands,,
18868,2020-02-21,Turks and Caicos Islands,,
18869,2020-02-22,Turks and Caicos Islands,,
18870,2020-02-23,Turks and Caicos Islands,,
18871,2020-02-24,Turks and Caicos Islands,,
18872,2020-02-25,Turks and Caicos Islands,,
18873,2020-02-26,Turks and Caicos Islands,,
18874,2020-02-27,Turks and Caicos Islands,,
18875,2020-02-28,Turks and Caicos Islands,,
18876,2020-02-29,Turks and Caicos Islands,,
18877,2020-03-01,Turks and Caicos Islands,,
18878,2020-03-02,Turks and Caicos Islands,,
18879,2020-03-03,Turks and Caicos Islands,,
18880,2020-03-04,Turks and Caicos Islands,,
18881,2020-03-05,Turks and Caicos Islands,,
18882,2020-03-06,Turks and Caicos Islands,,
18883,2020-03-07,Turks and Caicos Islands,,
18884,2020-03-08,Turks and Caicos Islands,,
18885,2020-03-09,Turks and Caicos Islands,,
18886,2020-03-10,Turks and Caicos Islands,,
18887,2020-03-11,Turks and Caicos Islands,,
18888,2020-03-12,Turks and Caicos Islands,,
18889,2020-03-13,Turks and Caicos Islands,,
18890,2020-03-14,Turks and Caicos Islands,,
18891,2020-03-15,Turks and Caicos Islands,,
18892,2020-03-16,Turks and Caicos Islands,,
18893,2020-03-17,Turks and Caicos Islands,,
18894,2020-03-18,Turks and Caicos Islands,,
18895,2020-03-19,Turks and Caicos Islands,,
18896,2020-03-20,Turks and Caicos Islands,,
18897,2020-03-21,Turks and Caicos Islands,,
18898,2020-03-22,Turks and Caicos Islands,,
18899,2020-03-23,Turks and Caicos Islands,,
18900,2020-03-24,Turks and Caicos Islands,,
18901,2020-03-25,Turks and Caicos Islands,1.0,0.0
18902,2020-03-26,Turks and Caicos Islands,0.0,0.0
18903,2020-03-27,Turks and Caicos Islands,1.0,0.0
18904,2020-03-28,Turks and Caicos Islands,0.0,0.0
18905,2020-03-29,Turks and Caicos Islands,3.0,0.0
18906,2020-03-30,Turks and Caicos Islands,0.0,0.0
18907,2020-03-31,Turks and Caicos Islands,0.0,0.0
18908,2020-04-01,Turks and Caicos Islands,0.0,0.0
18909,2020-04-02,Turks and Caicos Islands,0.0,0.0
18910,2020-04-03,Turks and Caicos Islands,0.0,0.0
18911,2020-04-04,Turks and Caicos Islands,0.0,0.0
18912,2020-04-05,Turks and Caicos Islands,0.0,0.0
18913,2020-04-06,Turks and Caicos Islands,0.0,1.0
18914,2019-12-31,Uganda,,
18915,2020-01-01,Uganda,,
18916,2020-01-02,Uganda,,
18917,2020-01-03,Uganda,,
18918,2020-01-04,Uganda,,
18919,2020-01-05,Uganda,,
18920,2020-01-06,Uganda,,
18921,2020-01-07,Uganda,,
18922,2020-01-08,Uganda,,
18923,2020-01-09,Uganda,,
18924,2020-01-10,Uganda,,
18925,2020-01-11,Uganda,,
18926,2020-01-12,Uganda,,
18927,2020-01-13,Uganda,,
18928,2020-01-14,Uganda,,
18929,2020-01-15,Uganda,,
18930,2020-01-16,Uganda,,
18931,2020-01-17,Uganda,,
18932,2020-01-18,Uganda,,
18933,2020-01-19,Uganda,,
18934,2020-01-20,Uganda,,
18935,2020-01-21,Uganda,,
18936,2020-01-22,Uganda,,
18937,2020-01-23,Uganda,,
18938,2020-01-24,Uganda,,
18939,2020-01-25,Uganda,,
18940,2020-01-26,Uganda,,
18941,2020-01-27,Uganda,,
18942,2020-01-28,Uganda,,
18943,2020-01-29,Uganda,,
18944,2020-01-30,Uganda,,
18945,2020-01-31,Uganda,,
18946,2020-02-01,Uganda,,
18947,2020-02-02,Uganda,,
18948,2020-02-03,Uganda,,
18949,2020-02-04,Uganda,,
18950,2020-02-05,Uganda,,
18951,2020-02-06,Uganda,,
18952,2020-02-07,Uganda,,
18953,2020-02-08,Uganda,,
18954,2020-02-09,Uganda,,
18955,2020-02-10,Uganda,,
18956,2020-02-11,Uganda,,
18957,2020-02-12,Uganda,,
18958,2020-02-13,Uganda,,
18959,2020-02-14,Uganda,,
18960,2020-02-15,Uganda,,
18961,2020-02-16,Uganda,,
18962,2020-02-17,Uganda,,
18963,2020-02-18,Uganda,,
18964,2020-02-19,Uganda,,
18965,2020-02-20,Uganda,,
18966,2020-02-21,Uganda,,
18967,2020-02-22,Uganda,,
18968,2020-02-23,Uganda,,
18969,2020-02-24,Uganda,,
18970,2020-02-25,Uganda,,
18971,2020-02-26,Uganda,,
18972,2020-02-27,Uganda,,
18973,2020-02-28,Uganda,,
18974,2020-02-29,Uganda,,
18975,2020-03-01,Uganda,,
18976,2020-03-02,Uganda,,
18977,2020-03-03,Uganda,,
18978,2020-03-04,Uganda,,
18979,2020-03-05,Uganda,,
18980,2020-03-06,Uganda,,
18981,2020-03-07,Uganda,,
18982,2020-03-08,Uganda,,
18983,2020-03-09,Uganda,,
18984,2020-03-10,Uganda,,
18985,2020-03-11,Uganda,,
18986,2020-03-12,Uganda,,
18987,2020-03-13,Uganda,,
18988,2020-03-14,Uganda,,
18989,2020-03-15,Uganda,,
18990,2020-03-16,Uganda,,
18991,2020-03-17,Uganda,,
18992,2020-03-18,Uganda,,
18993,2020-03-19,Uganda,,
18994,2020-03-20,Uganda,,
18995,2020-03-21,Uganda,,
18996,2020-03-22,Uganda,1.0,0.0
18997,2020-03-23,Uganda,0.0,0.0
18998,2020-03-24,Uganda,8.0,0.0
18999,2020-03-25,Uganda,0.0,0.0
19000,2020-03-26,Uganda,5.0,0.0
19001,2020-03-27,Uganda,0.0,0.0
19002,2020-03-28,Uganda,0.0,0.0
19003,2020-03-29,Uganda,16.0,0.0
19004,2020-03-30,Uganda,3.0,0.0
19005,2020-03-31,Uganda,0.0,0.0
19006,2020-04-01,Uganda,11.0,0.0
19007,2020-04-02,Uganda,0.0,0.0
19008,2020-04-03,Uganda,1.0,0.0
19009,2020-04-04,Uganda,3.0,0.0
19010,2020-04-05,Uganda,0.0,0.0
19011,2020-04-06,Uganda,4.0,0.0
19012,2019-12-31,Ukraine,,
19013,2020-01-01,Ukraine,,
19014,2020-01-02,Ukraine,,
19015,2020-01-03,Ukraine,,
19016,2020-01-04,Ukraine,,
19017,2020-01-05,Ukraine,,
19018,2020-01-06,Ukraine,,
19019,2020-01-07,Ukraine,,
19020,2020-01-08,Ukraine,,
19021,2020-01-09,Ukraine,,
19022,2020-01-10,Ukraine,,
19023,2020-01-11,Ukraine,,
19024,2020-01-12,Ukraine,,
19025,2020-01-13,Ukraine,,
19026,2020-01-14,Ukraine,,
19027,2020-01-15,Ukraine,,
19028,2020-01-16,Ukraine,,
19029,2020-01-17,Ukraine,,
19030,2020-01-18,Ukraine,,
19031,2020-01-19,Ukraine,,
19032,2020-01-20,Ukraine,,
19033,2020-01-21,Ukraine,,
19034,2020-01-22,Ukraine,,
19035,2020-01-23,Ukraine,,
19036,2020-01-24,Ukraine,,
19037,2020-01-25,Ukraine,,
19038,2020-01-26,Ukraine,,
19039,2020-01-27,Ukraine,,
19040,2020-01-28,Ukraine,,
19041,2020-01-29,Ukraine,,
19042,2020-01-30,Ukraine,,
19043,2020-01-31,Ukraine,,
19044,2020-02-01,Ukraine,,
19045,2020-02-02,Ukraine,,
19046,2020-02-03,Ukraine,,
19047,2020-02-04,Ukraine,,
19048,2020-02-05,Ukraine,,
19049,2020-02-06,Ukraine,,
19050,2020-02-07,Ukraine,,
19051,2020-02-08,Ukraine,,
19052,2020-02-09,Ukraine,,
19053,2020-02-10,Ukraine,,
19054,2020-02-11,Ukraine,,
19055,2020-02-12,Ukraine,,
19056,2020-02-13,Ukraine,,
19057,2020-02-14,Ukraine,,
19058,2020-02-15,Ukraine,,
19059,2020-02-16,Ukraine,,
19060,2020-02-17,Ukraine,,
19061,2020-02-18,Ukraine,,
19062,2020-02-19,Ukraine,,
19063,2020-02-20,Ukraine,,
19064,2020-02-21,Ukraine,,
19065,2020-02-22,Ukraine,,
19066,2020-02-23,Ukraine,,
19067,2020-02-24,Ukraine,,
19068,2020-02-25,Ukraine,,
19069,2020-02-26,Ukraine,,
19070,2020-02-27,Ukraine,,
19071,2020-02-28,Ukraine,,
19072,2020-02-29,Ukraine,,
19073,2020-03-01,Ukraine,,
19074,2020-03-02,Ukraine,,
19075,2020-03-03,Ukraine,,
19076,2020-03-04,Ukraine,1.0,0.0
19077,2020-03-05,Ukraine,,
19078,2020-03-06,Ukraine,,
19079,2020-03-07,Ukraine,,
19080,2020-03-08,Ukraine,,
19081,2020-03-09,Ukraine,,
19082,2020-03-10,Ukraine,,
19083,2020-03-11,Ukraine,,
19084,2020-03-12,Ukraine,,
19085,2020-03-13,Ukraine,2.0,0.0
19086,2020-03-14,Ukraine,,
19087,2020-03-15,Ukraine,,
19088,2020-03-16,Ukraine,0.0,0.0
19089,2020-03-17,Ukraine,2.0,0.0
19090,2020-03-18,Ukraine,9.0,0.0
19091,2020-03-19,Ukraine,5.0,2.0
19092,2020-03-20,Ukraine,7.0,0.0
19093,2020-03-21,Ukraine,0.0,1.0
19094,2020-03-22,Ukraine,15.0,0.0
19095,2020-03-23,Ukraine,6.0,0.0
19096,2020-03-24,Ukraine,26.0,0.0
19097,2020-03-25,Ukraine,11.0,0.0
19098,2020-03-26,Ukraine,29.0,1.0
19099,2020-03-27,Ukraine,43.0,1.0
19100,2020-03-28,Ukraine,62.0,0.0
19101,2020-03-29,Ukraine,93.0,3.0
19102,2020-03-30,Ukraine,107.0,1.0
19103,2020-03-31,Ukraine,62.0,2.0
19104,2020-04-01,Ukraine,69.0,2.0
19105,2020-04-02,Ukraine,245.0,7.0
19106,2020-04-03,Ukraine,10.0,0.0
19107,2020-04-04,Ukraine,183.0,3.0
19108,2020-04-05,Ukraine,109.0,5.0
19109,2020-04-06,Ukraine,155.0,4.0
19110,2019-12-31,United Arab Emirates,0.0,0.0
19111,2020-01-01,United Arab Emirates,0.0,0.0
19112,2020-01-02,United Arab Emirates,0.0,0.0
19113,2020-01-03,United Arab Emirates,0.0,0.0
19114,2020-01-04,United Arab Emirates,0.0,0.0
19115,2020-01-05,United Arab Emirates,0.0,0.0
19116,2020-01-06,United Arab Emirates,0.0,0.0
19117,2020-01-07,United Arab Emirates,0.0,0.0
19118,2020-01-08,United Arab Emirates,0.0,0.0
19119,2020-01-09,United Arab Emirates,0.0,0.0
19120,2020-01-10,United Arab Emirates,0.0,0.0
19121,2020-01-11,United Arab Emirates,0.0,0.0
19122,2020-01-12,United Arab Emirates,0.0,0.0
19123,2020-01-13,United Arab Emirates,0.0,0.0
19124,2020-01-14,United Arab Emirates,0.0,0.0
19125,2020-01-15,United Arab Emirates,0.0,0.0
19126,2020-01-16,United Arab Emirates,0.0,0.0
19127,2020-01-17,United Arab Emirates,0.0,0.0
19128,2020-01-18,United Arab Emirates,0.0,0.0
19129,2020-01-19,United Arab Emirates,0.0,0.0
19130,2020-01-20,United Arab Emirates,0.0,0.0
19131,2020-01-21,United Arab Emirates,0.0,0.0
19132,2020-01-22,United Arab Emirates,0.0,0.0
19133,2020-01-23,United Arab Emirates,0.0,0.0
19134,2020-01-24,United Arab Emirates,0.0,0.0
19135,2020-01-25,United Arab Emirates,0.0,0.0
19136,2020-01-26,United Arab Emirates,0.0,0.0
19137,2020-01-27,United Arab Emirates,1.0,0.0
19138,2020-01-28,United Arab Emirates,0.0,0.0
19139,2020-01-29,United Arab Emirates,0.0,0.0
19140,2020-01-30,United Arab Emirates,3.0,0.0
19141,2020-01-31,United Arab Emirates,0.0,0.0
19142,2020-02-01,United Arab Emirates,0.0,0.0
19143,2020-02-02,United Arab Emirates,1.0,0.0
19144,2020-02-03,United Arab Emirates,0.0,0.0
19145,2020-02-04,United Arab Emirates,0.0,0.0
19146,2020-02-05,United Arab Emirates,0.0,0.0
19147,2020-02-06,United Arab Emirates,0.0,0.0
19148,2020-02-07,United Arab Emirates,0.0,0.0
19149,2020-02-08,United Arab Emirates,2.0,0.0
19150,2020-02-09,United Arab Emirates,0.0,0.0
19151,2020-02-10,United Arab Emirates,0.0,0.0
19152,2020-02-11,United Arab Emirates,1.0,0.0
19153,2020-02-12,United Arab Emirates,0.0,0.0
19154,2020-02-13,United Arab Emirates,0.0,0.0
19155,2020-02-14,United Arab Emirates,0.0,0.0
19156,2020-02-15,United Arab Emirates,0.0,0.0
19157,2020-02-16,United Arab Emirates,0.0,0.0
19158,2020-02-17,United Arab Emirates,1.0,0.0
19159,2020-02-18,United Arab Emirates,0.0,0.0
19160,2020-02-19,United Arab Emirates,0.0,0.0
19161,2020-02-20,United Arab Emirates,0.0,0.0
19162,2020-02-21,United Arab Emirates,0.0,0.0
